ticker,shareHolder_OwnPercent,datime
STW,"[{'Ủy ban Nhân dân Tỉnh Sóc Trăng': 0.49}, {'Công ty Cổ Phần Vbic Việt Nam': 0.081}, {'Đặng Như Ý': 0.0062}, {'Ong Phát Tài': 0.0007}, {'Ong Hải Phước': 0.0005}, {'ĐẶNG VĂN NGỌ': 0.0005}, {'Trần Anh Hòa': 0.0005}, {'Trần Anh Hiền': 0.0003}, {'Nguyễn Minh Triết': 0.0002}, {'Khác': 0.0001}]",2312091655
STP,"[{'Nguyễn Trọng Trung': 0.078}, {'Nguyễn Trọng Lợi': 0.0736}, {'Nguyễn Thị Ngoãn': 0.0501}, {'Nguyễn Thị Tuyến': 0.0497}, {'Vũ Thị Lộc': 0.0497}, {'Nguyễn Trọng San': 0.0494}, {'Vũ Thị Kim Tuyến': 0.0397}, {'Đinh Thị Yến': 0.0262}, {'Nguyễn Quang Thiều': 0.0226}, {'Khác': 0.0527}]",2312091655
STL,"[{'Nguyễn Trí Dũng': 0.1916}, {'ASEAN Deep Value Fund': 0.143}, {'Asean Small Cap Fund': 0.1203}, {'Lucerne Enterprise LTD': 0.1191}, {""David Pete O'Neil"": 0.0545}, {'Nguyễn Chí Uy': 0.0153}, {'Lại Việt Cường': 0.0114}, {'Nguyễn Đình Thuận': 0.0107}, {'Nguyễn Chí Kiên': 0.0102}, {'Khác': 0.066}]",2312091655
STT,"[{'Nguyễn Văn Hồng': 0.218}, {'Công ty TNHH Đầu tư Upraise': 0.2023}, {'CÔNG TY CỔ PHẦN VIETNAM MANPOWER SUPPLY': 0.113}, {'Shimabukuro Yoshinori': 0.0979}, {'Shimabukuro Yoshihiko': 0.0887}, {'Cao Thủy Tiên': 0.0602}, {'Nguyễn Thị Ánh Hồng': 0.0509}, {'Kakazu Shogo': 0.0375}, {'Phạm Tuấn Hà': 0.0064}, {'Khác': 0.0193}]",2312091655
SVG,"[{'Tập đoàn Hóa chất Việt Nam': 0.9816}, {'Cao Thị Thúy': 0.0011}, {'Trịnh Anh Phong': 0.0004}, {'Mai Tứ Phương': 0.0001}, {'Đỗ Trọng Tín': 0.0001}, {'Đặng Thúy Nga': 0.0001}, {'Khác': 0.0002}]",2312091655
SVH,"[{'Công ty Cổ phần Điện lực Trung Sơn': 0.8601}, {'LÊ THÁI HƯNG': 0.1003}, {'Khác': 0.0}]",2312091655
SVI,"[{'TCG Solutions Pte. Ltd': 0.9411}, {'Trần Mai Anh': 0.0487}, {'Phạm Văn Điều': 0.01}, {'Nguyễn Thanh Ngân': 0.0089}, {'Lê Quốc Tuyên': 0.0054}, {'Nguyễn Văn Toan': 0.0036}, {'Nguyễn Thị Quỳnh Trâm': 0.0034}, {'Lê Thị Tuyết': 0.0014}, {'Nguyễn Đức Thịnh': 0.0011}, {'Khác': 0.0447}]",2312091655
SWC,"[{'Công ty TNHH MTV Đầu Tư Hạ Tầng Sotrans': 0.84}, {'Lê Quỳnh Anh': 0.1192}, {'Công ty Cổ phần Kho Vận Miền Nam': 0.0894}, {'Nguyễn Thị Thu Thủy': 0.0259}, {'Trần Huy Hiền': 0.0002}, {'Tô Hữu Hùng': 0.0002}, {'Hoàng Quyến': 0.0001}, {'Khác': 0.0065}]",2312091655
SZC,"[{'Tổng Công ty Cổ phần Phát triển Khu Công nghiệp': 0.4684}, {'Công ty Cổ phần Sonadezi Long Thành': 0.1008}, {'Phạm Quốc Chí': 0.0083}, {'TRẦN TRUNG CHIẾN': 0.0041}, {'Phạm Xuân Bách': 0.0022}, {'Nguyễn Thị Hạnh': 0.0015}, {'Trương Thanh Hiệp': 0.001}, {'Phạm Trọng Lập': 0.0005}, {'Nguyễn Thị Hoàng Hoa': 0.0004}, {'Khác': 0.0169}]",2312091655
SZB,"[{'Tổng Công ty Cổ phần Phát triển Khu Công nghiệp': 0.4622}, {'Công ty Cổ phần Sonadezi Long Thành': 0.0841}, {'America Limited Liability Company': 0.0668}, {'Trần Trung Chiến': 0.0285}, {'Lương Minh Hiền': 0.0117}, {'Nguyễn Bá Chuyên': 0.0057}, {'Phạm Trọng Lập': 0.0022}, {'Lê Thị Ngọc Sáu': 0.0009}, {'Hà Quang Chấn': 0.0009}, {'Khác': 0.0736}]",2312091655
SVN,"[{'CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN HOÀNG GIA HOLDING': 0.2381}, {'Lê Việt Hùng': 0.1579}, {'Công Ty Cổ Phần Tập Đoàn Đầu Tư Tài Chính Mya Capital': 0.0952}, {'Đỗ Bảo Anh': 0.049}, {'Bùi Thị Xuân': 0.0476}, {'Triệu Văn Hợi': 0.0424}, {'Nguyễn Thị Hiền': 0.0333}, {'Nguyễn Sỹ Cường': 0.0305}, {'Lê Hoài Hưng': 0.0186}, {'Khác': 0.1651}]",2312091655
SVT,"[{'Công ty Cổ phần Đầu tư Phát triển Thương mại Viễn Đông': 0.3327}, {'Công ty Cổ Phần Giấy Toàn Lực': 0.074}, {'Lê Thị Minh Giang': 0.0539}, {'Phạm Thị Xuân Tươi': 0.0458}, {'Huỳnh Thị Mai Hoa': 0.045}, {'Bùi Quang Mẫn': 0.0345}, {'Nguyễn Thị Thu': 0.0216}, {'Bùi Quang Minh': 0.0172}, {'Bùi Nam Long': 0.0077}, {'Khác': 0.0832}]",2312091655
SZE,"[{'Tổng Công ty Cổ phần Phát triển Khu Công nghiệp': 0.6404}, {'Nguyễn Duy Hưng': 0.0503}, {'Trần Văn Đây': 0.0025}, {'Bạch Văn Hiền': 0.0024}, {'Võ Thành Tín': 0.0007}, {'Nguyễn Ngọc Danh': 0.0006}, {'TRẦN NGỌC HẢI SƠN': 0.0006}, {'Võ Thành Tâm': 0.0006}, {'NGÔ THỊ CHÂU LOAN': 0.0006}, {'Khác': 0.0015}]",2312091655
SZL,"[{'Tổng Công ty Cổ phần Phát triển Khu Công nghiệp': 0.5119}, {'America Limited Liability Company': 0.1706}, {'Trần Cảnh Thông': 0.0614}, {'Quỹ Đầu Tư Phát Triển Đồng Nai': 0.0566}, {'Phạm Quốc Chí': 0.0069}, {'Phan Đình Thám': 0.0026}, {'Phạm Như Chí': 0.0017}, {'NGUYỄN VĂN TUẤN': 0.0016}, {'PHẠM ANH TUẤN': 0.0011}, {'Khác': 0.0094}]",2312091655
SZG,"[{'Tổng Công ty Cổ phần Phát triển Khu Công nghiệp': 0.4645}, {'Công ty Cổ Phần Đầu Tư Xây Dựng Tuấn Lộc': 0.3279}]",2312091655
TA6,"[{'TỔNG CÔNG TY THÀNH AN (CÔNG TY TNHH 1TV)': 0.5267}, {'Phạm Văn Thắng': 0.103}, {'Lê Đình Tài': 0.0633}, {'Vũ Văn Dũng': 0.06}, {'Đỗ Hoàng Dương': 0.0244}, {'Ngô Thế Vượng': 0.0233}, {'Dương Xuân Cường': 0.0233}, {'Bùi Hùng Phú': 0.007}, {'Lê Văn Lương': 0.0017}, {'Khác': 0.0015}]",2312091655
TAN,"[{'Trần Đình Thuận': 0.1695}, {'Lê Văn Một': 0.1101}, {'Ủy ban Nhân dân Tỉnh Đắk Nông': 0.05}, {'Khác': 0.0}]",2312091655
TA3,"[{'TỔNG CÔNG TY THÀNH AN (CÔNG TY TNHH 1TV)': 0.51}, {'CÔNG TY CỔ PHẦN KHOÁNG SẢN VÀ ĐẦU TƯ VINASHIN': 0.1415}, {'Nguyễn Đức Hồng': 0.021}, {'Hoàng Hải Nam': 0.0195}, {'Nguyễn Văn Thăng': 0.012}, {'Bùi Huynh Hiệp': 0.0046}, {'Vũ Kiên Cường': 0.0034}, {'Nguyễn Đình Hiến': 0.0014}, {'Nguyễn Xuân Thái': 0.0008}, {'Khác': 0.0007}]",2312091655
TAR,"[{'Phạm Thái Bình': 0.1404}, {'Trịnh Phương Thảo': 0.0492}, {'Lê Thị Kiều': 0.0455}, {'Trương Khả Tú': 0.0439}, {'Trương Thị Thanh Ngọc': 0.0161}, {'Khác': 0.0}]",2312091655
TA9,"[{'TỔNG CÔNG TY THÀNH AN (CÔNG TY TNHH 1TV)': 0.51}, {'America Limited Liability Company': 0.1503}, {'Võ Cửu Long': 0.0239}, {'Nguyễn Khắc Xuyên': 0.0204}, {'Phạm Văn Lê': 0.0118}, {'Hoàng Đức Trúc': 0.0101}, {'Hoàng Văn Khương': 0.0093}, {'Võ Văn Tiến': 0.0093}, {'Nguyễn Ngọc Huệ': 0.0068}, {'Khác': 0.0176}]",2312091655
TAW,"[{'Tổng Công ty Cấp nước Sài Gòn - TNHH MTV': 0.65}, {'Lục Chánh Trường': 0.29}, {'Công Ty TNHH Thương Mại N.t.p': 0.1585}, {'Hồ Lê Minh': 0.1453}, {'Võ Thị Hồng Hà': 0.0014}, {'Phan Kim Phượng': 0.0007}, {'Nguyễn Minh Hải': 0.0007}, {'Võ Khánh Toàn': 0.0004}, {'Trần Đức Hùng': 0.0002}, {'Khác': 0.0002}]",2312091655
TB8,"[{'Tổng Công ty Công nghiệp mỏ Việt Bắc TKV - Công ty Cổ phần': 0.51}, {'Phạm Đức Khiêm': 0.206}, {'Phạm Đình Tuấn': 0.0533}, {'Tô Toàn Thắng': 0.0163}, {'Bùi Phương Anh': 0.0063}, {'Ngô Minh Vinh': 0.0008}]",2312091655
TBD,"[{'Tập đoàn Điện lực Việt Nam': 0.4649}, {'Công ty Cổ phần Thiết bị điện': 0.2495}, {'Lê Huy Cần': 0.0025}, {'Nguyễn Xuân Thu': 0.0017}, {'Trần Hữu Ánh': 0.0014}, {'NGUYỄN VŨ CƯỜNG': 0.0007}, {'Cao Xuân Hải': 0.0003}, {'Lê Thị Thùy Anh': 0.0003}, {'Nguyễn Thị Nhung': 0.0003}, {'Khác': 0.0398}]",2312091655
TBC,"[{'Công ty TNHH Năng Lượng Ree': 0.6042}, {'Tổng Công ty Phát điện 3 - Công ty Cổ phần': 0.3}, {'Nguyễn Tấn Thắng': 0.0431}, {'Đại Ngọc Giang': 0.0003}, {'Nguyễn Quốc Chi': 0.0002}, {'Khác': 0.0001}]",2312091655
TBR,"[{'Tổng Công ty Địa ốc Sài Gòn - TNHH MTV': 0.51}, {'Cao Toàn Thắng': 0.062}, {'Công ty Tài chính Cổ phần Điện Lực': 0.0549}, {'Lê Văn Gia': 0.012}, {'Vũ Thị Thanh Thủy': 0.0081}, {'Lê Quốc Sử': 0.007}, {'Nguyễn Tiến Dũng': 0.0039}, {'Nguyễn Hồ Lan': 0.0025}, {'Bùi Nguyên Bảo': 0.0019}, {'Khác': 0.0032}]",2312091655
TBH,[{'Mạnh Hoàng Thao': 0.0099}],2312091655
TBT,"[{'Đinh Ngọc Vượng': 0.7018}, {'Trần Văn Thái': 0.0372}, {'Huỳnh Văn Nô': 0.0121}, {'Trương Tiến Dũng': 0.0058}, {'Trịnh Khắc Mạnh': 0.0042}, {'Lưu Minh Nhân': 0.0016}, {'Nguyễn Tuấn Minh': 0.0015}, {'Phan Tấn Mỹ': 0.0015}, {'Phạm Hoàng Nhân': 0.0013}, {'Khác': 0.0216}]",2312091655
TCB,"[{'Công ty Cổ phần Tập đoàn Masan': 0.1491}, {'Nguyễn Thị Thanh Tâm': 0.0495}, {'Nguyễn Thị Thanh Thủy': 0.0495}, {'Hồ Anh Minh': 0.049}, {'Hồ Thủy Anh': 0.0298}, {'Nguyễn Phương Hoa': 0.0216}, {'Nguyễn Hương Liên': 0.0198}, {'HỒ HÙNG ANH': 0.0112}, {'Nguyễn Thiều Quang': 0.0086}, {'Khác': 0.0295}]",2312091655
TC6,"[{'Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam': 0.65}, {'Phạm Thanh Phương': 0.0002}, {'Phạm Hồng Tài': 0.0002}, {'Nguyễn Thị Mai Anh': 0.0001}, {'Khác': 0.0381}]",2312091655
TBX,"[{'Vũ Tiến Dũng': 0.2383}, {'Vũ Tiến Nghĩa': 0.2317}, {'Vũ Tiến Dũng': 0.2317}, {'Công Ty Cổ Phần Kiến Trúc Mỹ Thuật Treelife': 0.197}, {'Nguyễn Hữu Biền': 0.0927}, {'Công Ty Cổ Phần Thương Mại Xi Măng Thái Bình': 0.0673}, {'Hoàng Quốc Tùng': 0.0456}, {'Tống Hải Đường': 0.0213}, {'Nguyễn Nam Cường': 0.0107}, {'Khác': 0.1534}]",2312091655
TCD,"[{'Công ty Cổ phần Tập đoàn Bamboo Capital': 0.439}, {'Nguyễn Hồ Nam': 0.0373}, {'Lê Thị Mai Loan': 0.02}, {'NGUYỄN THANH HÙNG': 0.0174}, {'Nguyễn Xuân Lan': 0.0071}, {'Bùi Thiện Phương Đông': 0.0038}, {'Huỳnh Thị Kim Tuyến': 0.0036}, {'Nguyễn Thế Tài': 0.0029}, {'Nguyễn Văn Bắc': 0.0028}, {'Khác': 0.2105}]",2312091655
TCJ,"[{'Tổng Công ty Lương thực Miền Nam - Công ty Cổ phần': 0.654}, {'Nguyễn Thanh Hiền': 0.0996}, {'Lê Phát Tài': 0.092}, {'Trần Tấn Đức': 0.0091}, {'Nguyễn Hữu Trí': 0.0009}, {'Huỳnh Đăng Khoa': 0.0003}]",2312091655
TCI,"[{'Công ty TNHH Đầu tư Sài Gòn 3 Capital': 0.5479}, {'Phạm Thị Hồng': 0.0496}, {'Trương Gia Bảo': 0.0004}, {'Kittivalai Charoensombut-Amorn': 0.0003}, {'Trịnh Tấn Lực': 0.0001}, {'Khác': 0.058}]",2312091655
TCM,"[{'E-land Asia Holdings Pte., Ltd': 0.4696}, {'Nguyễn Văn Nghĩa': 0.1685}, {'Lê Quốc Hưng': 0.0195}, {'Nguyễn Hiếu Liêm': 0.0039}, {'Đinh Thị Thu Hằng': 0.0012}, {'Trần Như Tùng': 0.0009}, {'Phan Hồng Lĩnh': 0.0008}, {'Trần Đình Lâm': 0.0003}, {'Phan Thị Huệ': 0.0003}, {'Khác': 0.0869}]",2312091655
VCX,"[{'Công ty Cổ phần Kinh doanh Xi măng Miền Bắc': 0.6486}, {'Mã Đề Thuấn': 0.1529}]",2312091715
VDL,"[{'Công ty Cổ phần Megram': 0.51}, {'Công ty Cổ phần GTNfoods': 0.383}, {'Tổng Công ty Chăn nuôi Việt Nam - Công ty Cổ phần': 0.383}, {'Đỗ Thành Trung': 0.0222}, {'Trần Việt Thắng': 0.016}, {'Trần Ngọc Huệ': 0.0021}, {'Doãn Thị Thu Hương': 0.0018}, {'Doãn Thị Mỹ Dung': 0.0017}, {'Nguyễn Hồng Đức': 0.0016}, {'Khác': 0.0098}]",2312091715
VDN,"[{'Tập đoàn Dệt May Việt Nam': 0.2864}, {'Công ty Cổ Phần 4m': 0.2284}, {'Nguyễn Văn Tốn': 0.1565}, {'Lê Thúc Đức': 0.1559}, {'Lâm Quang Thái': 0.128}, {'Lâm Quang Thái': 0.128}, {'Trần Linh Trang': 0.0783}, {'Nguyễn Xuân Đông': 0.0782}, {'Vũ Thị Minh Khoa': 0.045}, {'Khác': 0.1617}]",2312091715
VDT,"[{'Tổng Công ty Thép Việt Nam - Công ty Cổ phần': 0.4006}, {'Lê Thị Kim Chính': 0.1845}, {'Nguyễn Trung Nghị': 0.1151}, {'Nguyễn Kiên Giang': 0.1151}, {'NGUYỄN HỒNG LƯƠNG': 0.076}, {'LÊ THỊ PHƯƠNG DUNG': 0.058}, {'Nguyễn Văn Sáu': 0.0106}, {'Trần Văn Tuấn': 0.0013}, {'Lê Hải Tú': 0.0012}, {'Khác': 0.0011}]",2312091715
VDS,"[{'Nguyễn Miên Tuấn': 0.1742}, {'Nguyễn Xuân Đô': 0.1658}, {'Nguyễn Hoàng Hiệp': 0.1658}, {'Phạm Mỹ Linh': 0.1165}, {'Nguyễn Vạn Lý': 0.0143}, {'Trần Lệ Nguyên': 0.0104}, {'Nguyễn Thanh Loan': 0.0064}, {'Nguyễn Thị Thu Huyền': 0.0044}, {'Lê Vương Hùng': 0.0029}, {'Khác': 0.0123}]",2312091715
VE1,"[{'Công ty TNHH Đỗ Huấn': 0.216}, {'Hao Dan': 0.1482}, {'Lê Đình Chiến': 0.1317}, {'Nguyễn Thị Miền': 0.0622}, {'Yang Xiao Dong': 0.0583}, {'Xu Xiu Li': 0.0555}, {'Zhang Hua': 0.0554}, {'Công ty Cổ phần Đầu tư Quốc tế Trung Kim': 0.0501}, {'Chen Duxiong': 0.0484}, {'Khác': 0.3708}]",2312091715
VE9,"[{'Nguyễn Chí Linh': 0.0593}, {'Nguyễn Văn Dụy': 0.0483}, {'Nguyễn Tiến Công': 0.0364}, {'Thái Bá Tuấn': 0.0168}, {'Nguyễn Công Quyền': 0.0024}, {'Phạm Trung Lân': 0.0021}, {'Lưu Văn Kích': 0.0006}, {'Hồ Văn Quang': 0.0006}, {'Dương Chí Lục': 0.0005}, {'Khác': 0.0597}]",2312091715
VE2,"[{'Phan Thúy Phương': 0.2051}, {'Chung Việt Hà': 0.1907}, {'Khuất Văn Đăng': 0.133}, {'Lê Minh Đức': 0.1192}, {'Nguyễn Đậu Thảo': 0.0591}, {'Lê Thị Thu Phượng': 0.0221}, {'Lê Thị Thúy Xoan': 0.0161}, {'Trần Thái Hưng': 0.016}, {'Nguyễn Đình Thanh': 0.0095}, {'Khác': 0.0314}]",2312091715
VE4,"[{'Tổng Công ty Cổ phần Xây dựng điện Việt Nam': 0.5473}, {'Công ty Cổ Phần Đầu Tư Spx': 0.098}, {'Công ty Cổ phần Vinaconex 39': 0.0707}, {'Diệp Thanh Thắng': 0.0501}, {'Lê Thị Hồng Vân': 0.0243}, {'Phan Huy Thành': 0.0238}, {'NGUYỄN THẾ HÙNG': 0.0092}, {'Nguyễn Ngọc Ân': 0.0083}, {'Nguyễn Năng Đồng': 0.0066}, {'Khác': 0.0175}]",2312091715
VE3,"[{'Tổng Công ty Cổ phần Xây dựng điện Việt Nam': 0.5293}, {'Võ Thành Lương': 0.3}, {'Đào Phương Nam': 0.0909}, {'Tăng Phước Thắng': 0.0456}, {'Nguyễn Thế Chính': 0.0415}, {'Cao Như Kỷ': 0.0312}, {'Nguyễn Văn Từ': 0.0185}, {'Trần Thị Phương Mai': 0.0087}, {'Nguyễn Khắc Thân': 0.0083}, {'Khác': 0.1681}]",2312091715
VE8,"[{'Tổng Công ty Cổ phần Xây dựng điện Việt Nam': 0.5593}, {'Andreas Karall': 0.0451}, {'Võ Đức Sơn': 0.0136}, {'Nguyễn Tráng Sỹ': 0.0081}, {'Trần Quang Cần': 0.0061}, {'Nguyễn Tiến Chữ': 0.0056}, {'Nguyễn Tất Ánh': 0.0043}, {'Trần Ngọc Báu': 0.0016}, {'Nguyễn Công Diệu': 0.0012}, {'Khác': 0.0009}]",2312091715
VEA,"[{'Ministry Of Industry And Trade Of The Socialist Republic Of Vietnam': 0.8847}, {'Cao Thị Xuân Thu': 0.0009}, {'Bùi Thái Hà': 0.0002}, {'Trần Thị Nụ': 0.0002}, {'Bùi Quang Chuyện': 0.0002}, {'Phạm Vũ Hải': 0.0001}, {'Trần Thị Diệu Khanh': 0.0001}, {'Khác': 0.0784}]",2312091715
VEC,"[{'Tổng Công ty Đầu Tư Và Kinh Doanh Vốn Nhà Nước - Công ty TNHH': 0.8797}, {'Trần Hữu Hưng': 0.3035}, {'Khác': 0.0001}]",2312091715
VFG,"[{'Công ty Cổ phần PAN Farm': 0.5125}, {'Thân Trọng Hoàn Mỹ': 0.05}, {'Nguyễn Văn Hiếu': 0.0333}, {'Trần Hữu Tuấn': 0.0322}, {'Nguyễn Quang Huy': 0.032}, {'Nguyễn Bạch Tuyết': 0.0187}, {'Trương Thị Ngọc Hoa': 0.0184}, {'Nguyễn Quý Thắng': 0.0159}, {'Thân Trọng Hoàn Hương': 0.0159}, {'Khác': 0.2504}]",2312091715
VFC,"[{'Công ty Cổ Phần Logistics Asg': 0.5129}, {'The Shibusawa Warehouse Ltd. (SWC)': 0.4461}, {'Nguyễn Hoàng Anh': 0.0449}, {'Lý Như Anh': 0.0329}, {'Trịnh Ngọc Hiến': 0.0309}, {'Lê Thị Mai Linh': 0.0126}, {'Phan Xuân Tùng': 0.0072}, {'Nguyễn Thị Thu Hà': 0.0017}, {'Vũ Tuấn Hưng': 0.0007}, {'Khác': 0.0006}]",2312091715
VES,"[{'Lê Hồng Quân': 0.249}, {'Bùi Đức Mạnh': 0.1305}, {'Vũ Đình Cương': 0.0574}, {'Đoàn Đức Hồng': 0.0056}, {'Nguyễn Thành Đồng': 0.0022}, {'Đoàn Tuấn Anh': 0.0006}, {'Hồ Văn Quang': 0.0006}, {'Võ Thành Lương': 0.0006}, {'Phạm Đức Đại': 0.0002}]",2312091715
VET,"[{'Bộ Nông Nghiệp Và Phát Triển Nông Thôn': 0.65}, {'Công ty Cổ phần Tập đoàn Nova Consumer': 0.1218}, {'Phạm Thị Cúc': 0.0587}, {'Trần Hải Ninh': 0.0063}, {'Nguyễn Thị Kim Lan': 0.0029}, {'Dương Mạnh Lân': 0.0027}, {'Trần Xuân Hạnh': 0.0022}, {'Hồ Cảnh Sơn': 0.0017}, {'Nguyễn Thị Hồng Hoa': 0.0014}, {'Khác': 0.0036}]",2312091715
VFS,"[{'Trần Anh Thắng': 0.1301}, {'Công ty Tài chính Cổ phần Điện Lực': 0.1}, {'Công Ty Cổ Phần Amber Capital Holdings': 0.0733}, {'Trịnh Thị Lan': 0.048}, {'Phan Thành Đạt': 0.0075}, {'Trần Văn Dương': 0.0075}, {'Đào Đức Anh': 0.006}, {'Nguyễn Thế Anh': 0.006}, {'Nguyễn Thị Thu Bình': 0.0056}, {'Khác': 0.0228}]",2312091715
VEF,"[{'Tập đoàn Vingroup - Công ty CP': 0.8332}, {'Bộ Văn hóa, Thể thao và Du Lịch': 0.1}, {'Khác': 0.0466}]",2312091715
VFR,"[{'Công ty Cổ phần Thương mại và Dịch vụ Du Lịch Ba Đình': 0.1944}, {'Vũ Thị Hạnh': 0.1669}, {'Công ty TNHH MTV Thương Mại Và Đầu Tư Hưng Phú': 0.1391}, {'Công ty TNHH Thương mại và Đầu tư Hòa An': 0.1311}, {'Nguyễn Thị Thanh': 0.1252}, {'Vũ Thị Kim Thanh': 0.1005}, {'Nguyễn Quang Thoại': 0.0004}, {'Trần Bình Phú': 0.0003}, {'Nguyễn Giang Tiến': 0.0002}, {'Khác': 0.0869}]",2312091715
VGS,"[{'Lê Minh Hải': 0.3206}, {'Nguyễn Thị Thanh Thủy': 0.1075}, {'Lê Khánh Huyền': 0.0824}, {'NGUYỄN THỊ NHI': 0.056}, {'Lê Quốc Khánh': 0.0515}, {'Nguyễn Vũ Lê': 0.05}, {'TRẦN XUÂN NINH': 0.0472}, {'NGUYỄN HỮU THỂ': 0.0307}, {'Đỗ Thanh Tùng': 0.005}, {'Khác': 0.0033}]",2312091715
VGI,"[{'Tập đoàn Công nghiệp - Viễn thông Quân đội': 0.9903}, {'Khác': 0.0002}]",2312091715
VGT,"[{'Tổng Công ty Đầu Tư Và Kinh Doanh Vốn Nhà Nước - Công ty TNHH': 0.5349}, {'ITOCHU Corporation': 0.13}, {'Bùi Mạnh Hưng': 0.0496}, {'Nguyễn Xuân Đông': 0.03}, {'Trần Quang Nghị': 0.02}, {'Khác': 0.0417}]",2312091715
VGR,"[{'Công ty Cổ phần Container Việt Nam': 0.7434}, {'Evergreen Marine Corp. (Taiwan) Ltd': 0.2174}, {'Đoàn Thị Thanh Thủy': 0.0003}, {'Cáp Trọng Cường': 0.0001}]",2312091715
VGP,"[{'Trần Thị Anh Thơ': 0.1422}, {'Lê Anh Dũng': 0.065}, {'Phạm Ngọc Quỳnh': 0.0249}, {'Huỳnh Kim Sắt': 0.0166}, {'Huỳnh Nguyên': 0.0108}, {'Nguyễn Văn Thành': 0.006}, {'Bùi Hoàng Chương': 0.0041}, {'Tạ Mỹ Duyên': 0.0037}, {'Trương Thị Hải Yến': 0.0002}, {'Khác': 0.0244}]",2312091715
VGL,"[{'Tổng Công ty Thép Việt Nam - Công ty Cổ phần': 0.51}, {'Nguyễn Thị Thanh Thảo': 0.2145}, {'Vũ Đình Huy': 0.1265}, {'Công ty Cổ phần CIC39': 0.0916}, {'Nguyễn Thị Hợp': 0.0351}, {'Nguyễn Trọng Thành': 0.0351}, {'Đỗ Bảo Trọng': 0.0013}, {'Trương Văn Khanh': 0.0004}]",2312091715
VGC,"[{'Công ty Cổ phần Hạ tầng Gelex': 0.5021}, {'Bộ Xây Dựng': 0.3858}, {'Nguyễn Minh Tuấn': 0.0021}, {'Nguyễn Anh Tuấn': 0.0012}, {'Nguyễn Quý Tuấn': 0.0005}, {'Ngô Thùy Trang': 0.0004}, {'Lưu Văn Lấu': 0.0004}, {'Nguyễn Minh Khoa': 0.0002}, {'Luyện Công Minh': 0.0002}, {'Khác': 0.1089}]",2312091715
VGG,"[{'Tập đoàn Dệt May Việt Nam': 0.304}, {'Công Ty TNHH Một Thành Viên Đầu Tư Xuân Hồng': 0.1995}, {'South Island Garment SDN.BHD': 0.1416}, {'Công Ty Cổ Phần Tân Thuận Tiến': 0.0754}, {'Afc Vietnam Fund': 0.0501}, {'Phan Văn Kiệt': 0.016}, {'Nguyễn Đình Trường': 0.0083}, {'Nguyễn Trâm Anh': 0.006}, {'Trần Minh Công': 0.0055}, {'Khác': 0.0713}]",2312091715
VHH,"[{'Tổng công ty Đầu tư Nước và Môi trường Việt Nam - Công ty Cổ phần': 0.3598}, {'Công ty cổ phần Vật liệu Xây dựng - Xây lắp và Kinh doanh nhà Đà Nẵng': 0.22}, {'Nguyễn Văn Tưởng': 0.176}, {'Trần Hoàng Anh': 0.1498}, {'Nguyễn Ngọc Bích': 0.1407}, {'Nguyễn Đình Chiến': 0.124}, {'Ngô Văn Sướng': 0.104}, {'Nguyễn Phi Nga': 0.08}, {'Nguyễn Thị Phi Nga': 0.08}, {'Khác': 0.1291}]",2312091715
VHF,"[{'Tổng Công ty Lương thực Miền Bắc': 0.51}, {'Công Ty TNHH Xây Dựng Htb': 0.2396}, {'Thái Thị Mỹ Sang': 0.1953}, {'Phạm Đình Cương': 0.0061}, {'Lê Hải Long': 0.0017}, {'Nguyễn Long Biên': 0.0013}, {'Đặng Thị Ánh Thu': 0.001}, {'Bùi Thị Thu Hiền': 0.0009}, {'Bùi Ngọc Chúc': 0.0008}, {'Khác': 0.0029}]",2312091715
VHD,"[{'Trần Quang Tuấn': 0.2623}, {'Nguyễn Đình Ngôn': 0.24}, {'Nguyễn Hồ Nam': 0.228}, {'Vũ Nam Chung': 0.0958}, {'Trương Quang Minh': 0.0451}, {'Phạm Thị Hạnh': 0.0226}, {'Nguyễn Hoài Giang': 0.0155}, {'Nguyễn Thị Ngọc Oanh': 0.009}, {'Vương Hồng Khanh': 0.0014}, {'Khác': 0.0023}]",2312091715
VHG,"[{'Nguyễn Thanh Thùy Minh': 0.0526}, {'Trần Quốc Bình': 0.0517}, {'Nguyễn Lượng Khoa Toàn': 0.0458}, {'Thomas Joseph Vũ Ngô': 0.0237}, {'Huỳnh Tấn Chung': 0.0205}, {'Huỳnh Tấn Chung': 0.0205}, {'Lê Thị Kim Ánh': 0.0179}, {'Trần Xuân Hiếu': 0.0013}, {'Trần Đình Chinh': 0.0007}, {'Khác': 0.0016}]",2312091715
VHC,"[{'Trương Thị Lệ Khanh': 0.4316}, {'Mitsubishi Corporation': 0.065}, {'Lâm Quang Thanh': 0.0457}, {'Lâm Mẫu Diệp': 0.0447}, {'Võ Phú Đức': 0.0158}, {'Nguyễn Ngô Vi Tâm': 0.0028}, {'Hà Thị Phương Thủy Hồng Nhung': 0.0019}, {'Nguyễn Thị Kim Đào': 0.0016}, {'Hồ Thanh Huệ': 0.0015}, {'Khác': 0.1739}]",2312091715
